Sample,Time,Type,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,
R1.72h.2H,72,R1,11.8040767,19.34461448,17.50873633,0.0,17.99856499,0.0,0.0,18.31539469,15.26117986,0.0,15.03987613,14.50143063,13.97024108,14.3775861,11.0579284,0.0,18.70025406,18.21432701,0.0,18.22427302,0.0,15.41739269,0.0,18.12149071,0.0,7.689325146,0.0,0.0,0.0,14.28554815,0.0,18.92098995,0.0,0.0,19.06898736,0.0,13.19973177,0.0,18.72851265,0.0,0.0,14.49562951,12.50450729,15.82657647,0.0,18.16636986,0.0,15.03475252,14.89589511,0.0,18.07398169,0.0,17.74601606,0.0,16.22191288,15.02615055,0.0,19.41869336,18.69547323,0.0,0.0,18.39870488,19.5328788,0.0,17.79895907,0.0,15.95197975,19.38497038,16.11788441,15.94301601,17.5258293,17.19301404,12.95802726,14.68287258,18.15510251,16.60169132,0.0,14.62259895,0.0,0.0,0.0,0.0,0.0,0.0,14.72984,0.0,0.0,16.97063681,0.0,18.78510006,17.57849114,15.75807418,0.0,0.0,14.15980304,17.99680626,
R1.72h.3A,72,R1,11.70957161,19.62511754,0.0,0.0,18.27729152,0.0,0.0,0.0,14.59077513,0.0,14.76469894,13.81119108,13.57867714,12.89730818,10.8884796,0.0,0.0,0.0,0.0,18.1493115,0.0,18.76155766,17.47201023,0.0,0.0,7.713207884,0.0,0.0,0.0,17.5791307,0.0,0.0,0.0,0.0,0.0,0.0,12.83340514,23.17240652,0.0,0.0,17.53061006,16.18586012,11.79584035,16.36997293,18.58316203,19.64773372,19.44080924,14.83459478,15.07537715,0.0,0.0,0.0,17.9459738,17.8120789,16.59508316,14.89925504,0.0,19.2727574,0.0,0.0,0.0,19.58307119,0.0,0.0,16.11845105,0.0,18.62208857,18.41420695,16.40215051,16.37957772,18.20103373,17.86087173,14.04238409,15.17377747,18.50995192,16.71596235,0.0,13.96408913,0.0,0.0,0.0,16.92749492,0.0,0.0,14.03078743,0.0,0.0,17.18211253,14.59211344,24.18177709,0.0,15.06308641,0.0,0.0,16.0529402,17.67446105,
R1.72h.3B,72,R1,11.65302214,0.0,0.0,0.0,15.54484402,0.0,0.0,0.0,15.560177,0.0,14.4325107,15.03114955,13.83871585,13.71922633,11.24854882,0.0,17.42242457,17.85191228,0.0,17.50914658,15.7669477,0.0,17.9391092,18.59822723,0.0,8.105120546,0.0,0.0,0.0,14.87079805,0.0,0.0,0.0,0.0,0.0,0.0,13.20779491,0.0,0.0,0.0,16.92989639,16.58608966,12.8448475,15.45446739,0.0,19.00989625,18.70925978,14.30545198,15.15443311,0.0,0.0,0.0,0.0,18.72365337,15.64466379,14.67746373,0.0,19.88706486,17.83350556,0.0,0.0,0.0,0.0,0.0,14.67772143,0.0,16.00244039,0.0,15.96782212,15.8791138,0.0,15.80691577,14.16961819,15.42949466,17.84694588,20.45841925,0.0,14.12072638,0.0,0.0,18.15138929,0.0,0.0,0.0,14.27511437,0.0,0.0,15.80986627,14.02353651,18.19388789,16.36883901,15.94566203,0.0,0.0,14.52545872,16.14417433,
R1.72h.3C,72,R1,13.53673121,0.0,23.27719156,0.0,0.0,0.0,0.0,0.0,15.82427362,0.0,14.0932858,15.78838861,13.57895466,14.76957539,12.04044987,0.0,16.88153988,0.0,0.0,0.0,18.45694708,14.80571264,18.07727151,0.0,0.0,7.272559497,0.0,0.0,0.0,16.35892083,0.0,0.0,19.13764906,0.0,0.0,0.0,14.52431075,0.0,0.0,0.0,0.0,15.70034625,13.08928126,14.63000772,0.0,19.80957148,18.18960797,15.78804558,15.08608564,0.0,0.0,0.0,17.73569162,0.0,16.31519479,15.52065221,0.0,21.59311037,0.0,0.0,0.0,0.0,0.0,0.0,15.54572105,0.0,15.48640164,0.0,18.63371881,16.59985413,0.0,0.0,13.97927084,16.80177091,19.95246918,17.40569215,0.0,14.74734325,0.0,0.0,0.0,16.54710622,0.0,0.0,14.87033386,0.0,0.0,15.97840374,0.0,17.96032982,14.90309043,17.05348193,0.0,0.0,14.35908164,17.56208212,
R1.72h.3D,72,R1,12.35229644,0.0,0.0,0.0,0.0,0.0,18.2683984,20.25466169,17.78205398,0.0,16.45552137,16.22690447,13.52973538,13.71498815,12.2818002,0.0,17.08157824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.878331857,0.0,0.0,0.0,17.82866174,0.0,0.0,18.53387593,0.0,0.0,0.0,12.55014942,0.0,0.0,0.0,0.0,17.73170924,12.66026798,18.53318632,0.0,0.0,0.0,13.69755614,15.74674659,0.0,0.0,0.0,0.0,0.0,0.0,19.13629456,0.0,21.02052523,18.93297979,0.0,0.0,20.86746927,0.0,0.0,0.0,0.0,18.19429406,0.0,16.17209121,15.70773295,0.0,18.39935943,15.87678164,18.26984101,0.0,0.0,0.0,14.39195165,0.0,0.0,0.0,0.0,0.0,0.0,15.18237663,0.0,0.0,17.20724437,15.35828531,20.5683316,13.87444101,15.64874751,0.0,0.0,0.0,0.0,
R1.72h.3E,72,R1,11.37108518,17.63468758,0.0,0.0,18.32176312,18.95138135,0.0,15.86490615,14.48350974,0.0,15.85418684,16.18557874,13.38657393,13.26037595,12.61717673,0.0,16.36314007,0.0,17.81147888,17.89882965,0.0,0.0,0.0,0.0,0.0,8.094123965,0.0,0.0,0.0,17.05352246,0.0,0.0,17.32300169,0.0,18.54030979,0.0,13.79424098,19.8457628,18.11163816,0.0,0.0,16.46960739,12.57434507,15.54971722,0.0,17.99759757,19.63890981,14.18155671,15.55786037,0.0,18.37979824,0.0,17.77860607,0.0,16.65674959,0.0,0.0,16.85904998,20.28295529,0.0,0.0,0.0,0.0,0.0,18.47378771,0.0,16.93196216,0.0,16.54471895,15.76778259,16.60854913,16.82063241,14.70458236,15.86740632,17.67507174,18.75252487,0.0,14.0376122,0.0,0.0,18.8068555,18.03036805,0.0,0.0,18.85798949,0.0,0.0,15.58987929,14.74717935,16.28589392,11.86459105,16.41559412,0.0,0.0,15.03592091,19.27549456,
R1.72h.3F,72,R1,12.87526197,0.0,0.0,20.13532418,18.09045436,0.0,0.0,0.0,16.25985725,0.0,15.58551551,15.36305773,13.79298039,14.62807187,12.90182945,0.0,17.80182039,18.48643742,0.0,18.76058555,17.68626537,17.81499111,0.0,0.0,0.0,7.569732515,0.0,0.0,0.0,0.0,0.0,18.9490992,17.96904729,0.0,17.73863469,0.0,14.92944237,0.0,0.0,0.0,0.0,16.49179646,13.33617277,14.45611874,0.0,18.52209231,0.0,15.802532,14.399159,0.0,0.0,0.0,0.0,0.0,17.47427557,17.21447489,0.0,18.68440544,17.4534855,0.0,0.0,0.0,0.0,0.0,17.04272789,0.0,16.49694081,19.12556804,0.0,15.90254287,16.94929737,18.74650273,14.04631649,15.46595734,18.88975879,17.37501242,0.0,15.10676946,0.0,0.0,0.0,16.4938233,0.0,0.0,16.19951834,0.0,0.0,18.57422395,16.61163459,16.40372531,15.65506923,15.3880731,0.0,0.0,15.02527025,19.63945963,
R1.72h.3G,72,R1,11.53783887,0.0,0.0,0.0,18.04925194,0.0,0.0,20.05724601,16.13112538,0.0,15.12978428,15.55145551,13.96545906,13.42105261,11.44025181,0.0,0.0,0.0,0.0,16.98233709,15.40378189,18.63915353,0.0,0.0,20.22420448,7.962867626,0.0,0.0,0.0,15.32553305,0.0,18.91593537,0.0,0.0,0.0,0.0,13.22234475,19.95378815,15.94443757,0.0,0.0,17.25317363,11.96300046,16.86117985,0.0,0.0,19.82972144,14.42772361,13.85396104,0.0,16.89581401,0.0,16.70840316,0.0,15.68702924,15.19637777,0.0,17.3229318,0.0,0.0,0.0,0.0,0.0,0.0,17.55834527,0.0,14.88736443,0.0,17.28970586,16.17245747,0.0,0.0,13.85698677,14.50708347,19.65657611,19.59240596,0.0,15.35590152,0.0,0.0,0.0,16.09008497,0.0,0.0,13.81829024,0.0,0.0,16.48178874,0.0,15.89037991,14.95538724,16.6285352,0.0,0.0,15.60546501,18.47118058,
R1.72h.3H,72,R1,11.61440869,18.97679907,0.0,0.0,18.15405092,0.0,0.0,0.0,15.72947,0.0,15.16448027,14.56319336,13.62001519,13.97558022,11.0190396,0.0,20.32570482,0.0,0.0,18.03877935,0.0,0.0,18.17705998,0.0,22.4123023,8.728549424,0.0,0.0,0.0,19.16842208,0.0,18.75672016,18.51964879,19.21742501,18.53168844,0.0,13.93960314,17.21759706,0.0,0.0,0.0,15.87125305,12.68190944,17.2188222,0.0,26.56315188,21.97590733,15.49436752,15.37097362,0.0,17.38566957,0.0,0.0,0.0,0.0,15.56875445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.89102265,0.0,16.37362679,0.0,16.01905387,15.6780448,0.0,17.09104934,14.64171529,16.0747535,17.46923599,17.8679867,0.0,14.81288333,0.0,0.0,0.0,18.04735521,0.0,0.0,15.0350002,0.0,18.12239137,17.53316516,15.92602131,15.1906654,13.26431213,15.5973495,0.0,0.0,15.43169924,0.0,
R1.72h.4A,72,R1,15.07554841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21750911,0.0,15.98430682,16.84941214,18.42629631,17.06192221,15.17652509,17.74740132,18.7350089,0.0,0.0,0.0,0.0,0.0,18.54741265,0.0,0.0,10.0871636,0.0,0.0,0.0,17.58880932,0.0,0.0,0.0,0.0,0.0,0.0,13.96968148,0.0,0.0,0.0,0.0,17.74643395,15.4122598,0.0,0.0,0.0,0.0,17.21952152,16.33046864,0.0,0.0,0.0,0.0,0.0,18.54642085,16.53974395,0.0,0.0,17.99428901,0.0,0.0,0.0,0.0,0.0,17.21975297,0.0,17.11706848,0.0,0.0,17.88635027,0.0,18.71803729,18.2964674,18.27016506,0.0,0.0,0.0,16.15649057,0.0,0.0,19.14774876,0.0,0.0,0.0,17.47476135,0.0,0.0,0.0,15.90642541,26.32504185,20.38546657,18.87895175,0.0,0.0,16.06776753,19.98948764,
R1.72h.4B,72,R1,11.48350764,0.0,17.67003082,0.0,0.0,0.0,0.0,0.0,15.68817343,0.0,14.35531071,14.12807228,13.58058607,13.73298612,10.94152784,0.0,18.83137023,0.0,0.0,24.96921233,0.0,17.92141147,0.0,0.0,0.0,7.752381171,0.0,0.0,0.0,0.0,0.0,0.0,18.18773945,19.19600716,0.0,0.0,13.20208378,20.11135287,0.0,0.0,0.0,16.26042825,12.78986773,15.00910342,0.0,0.0,21.18276942,14.74173485,14.95913916,0.0,0.0,0.0,0.0,18.61589174,16.853166,15.33417717,0.0,18.0244358,19.14380696,0.0,0.0,19.10289373,0.0,0.0,15.29703487,0.0,16.71870469,0.0,15.78402174,16.0155658,0.0,17.26462097,13.5620098,15.2028384,17.87937998,17.20460222,0.0,14.6764403,0.0,0.0,0.0,0.0,0.0,0.0,14.55667639,0.0,0.0,17.36496604,0.0,18.91914157,17.38787836,16.84039107,0.0,0.0,15.39518597,18.92204995,
R1.72h.4C,72,R1,11.99831609,18.29327434,0.0,0.0,0.0,0.0,0.0,0.0,15.79260022,0.0,14.58623287,15.71683515,14.7359302,14.22015362,11.74999383,17.40046673,19.24124179,0.0,0.0,0.0,16.73286727,18.14708264,0.0,18.68735834,0.0,9.068641263,0.0,0.0,0.0,16.17919445,0.0,18.87455403,18.77822466,0.0,18.88860754,0.0,13.85380526,18.33744309,0.0,0.0,0.0,16.87274163,13.63691204,16.64732786,18.50546762,20.40240963,0.0,15.38700729,14.29703759,0.0,0.0,0.0,0.0,16.62592958,16.05832304,16.05818686,0.0,20.07576787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68666665,0.0,18.62954974,19.89267347,0.0,0.0,14.51460884,17.56256986,20.05946322,17.34582869,0.0,15.96921319,0.0,0.0,18.23126689,17.19257421,0.0,0.0,14.90821826,0.0,0.0,16.74053049,14.80749465,21.99988181,0.0,16.04566376,0.0,0.0,15.62940702,16.58262392,
R1.72h.4D,72,R1,11.76128097,0.0,0.0,0.0,17.37355049,0.0,0.0,17.12450612,15.31198877,0.0,14.32770862,14.23786052,13.78725737,13.67147496,12.97221045,0.0,18.39008656,0.0,0.0,17.39676208,0.0,0.0,15.51109785,17.93733154,19.98642967,8.354168437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7040096,0.0,12.85298923,16.79120874,0.0,0.0,0.0,16.44070376,12.60116482,16.26794846,0.0,18.74634131,0.0,14.87866376,14.28298408,0.0,0.0,0.0,16.71052255,14.74972683,16.76620636,14.55599177,0.0,18.20937284,0.0,0.0,0.0,0.0,0.0,0.0,16.40042569,0.0,17.24614267,0.0,17.10842398,15.34304276,17.14645211,16.84171533,15.74508651,16.22010225,17.51860949,16.88763274,0.0,14.18399848,19.11182961,0.0,0.0,17.05350181,0.0,0.0,15.15190872,0.0,0.0,17.81379595,16.24344513,16.08308853,14.9934906,14.90780167,0.0,0.0,15.21103181,18.08981116,
R1.72h.4E,72,R1,12.95358637,0.0,22.15018282,18.39850616,16.79959737,0.0,0.0,0.0,14.71551546,0.0,15.52035592,13.81757988,14.64186342,13.51894622,11.33917586,0.0,0.0,0.0,0.0,0.0,0.0,18.21212967,17.34448766,0.0,0.0,8.265085625,0.0,0.0,0.0,14.9168411,0.0,18.70228148,18.25443948,0.0,0.0,0.0,13.45388236,18.52115862,0.0,0.0,17.65423703,17.57549831,12.6440192,15.21479415,0.0,0.0,0.0,14.87205329,14.52678983,0.0,0.0,0.0,0.0,0.0,15.87480528,14.61640621,0.0,18.2703812,0.0,0.0,0.0,0.0,0.0,0.0,15.15554121,0.0,17.87644661,0.0,16.90106255,15.86078465,18.71599603,18.36610363,13.73265037,15.66050447,19.31557962,16.93417063,0.0,14.26143627,18.06883001,0.0,0.0,16.10072598,0.0,0.0,15.16451622,0.0,0.0,18.9164624,16.47299613,15.11227812,16.4994183,15.20443467,0.0,18.63306365,14.4294641,0.0,
R1.72h.4F,72,R1,12.30510796,0.0,18.58315832,18.50146482,16.46297688,18.86734744,0.0,0.0,15.71794313,0.0,15.49615575,14.46135344,12.93493318,14.7249682,12.34449105,0.0,0.0,0.0,0.0,17.91299268,18.7397839,0.0,18.50784702,18.26291914,0.0,7.73060181,0.0,17.95789028,0.0,0.0,0.0,18.72652669,0.0,0.0,16.82150066,0.0,13.3969195,17.21602384,18.46937275,0.0,0.0,15.34141912,12.31053529,14.30018948,0.0,19.27251557,0.0,15.79970646,15.68035879,0.0,17.72285491,0.0,0.0,0.0,16.6750547,16.06729113,0.0,19.97423102,0.0,0.0,0.0,0.0,0.0,0.0,15.31498957,0.0,17.7778373,0.0,17.15638143,17.62901935,0.0,16.58626218,14.70479192,15.51836279,18.18462134,17.96241713,0.0,15.17394186,0.0,0.0,0.0,15.84668057,0.0,0.0,15.24261724,0.0,0.0,17.39706137,0.0,14.8775839,13.80281128,15.73974849,0.0,0.0,15.76072824,19.88160095,
R1.72h.4G,72,R1,13.02093469,0.0,0.0,0.0,22.05354591,0.0,0.0,0.0,15.72355581,0.0,15.94378868,15.14828279,14.42388605,13.86902177,11.64408748,0.0,20.33432067,18.82829338,0.0,0.0,0.0,19.01814812,16.47266325,0.0,0.0,8.85967674,0.0,18.75513717,0.0,0.0,0.0,0.0,20.00344119,19.04937768,19.37043187,0.0,13.65569866,19.45804607,0.0,0.0,0.0,16.21937761,12.70061678,16.82687513,0.0,0.0,0.0,15.12001129,15.63482744,0.0,0.0,0.0,0.0,17.37020103,19.08994598,15.61079056,0.0,17.81715696,19.37045492,0.0,0.0,0.0,0.0,0.0,15.42474897,0.0,18.41690544,0.0,16.43343545,17.34383176,17.11423476,15.7665,14.97504961,16.11025258,18.25221796,17.91401182,0.0,15.34695719,0.0,0.0,0.0,0.0,0.0,0.0,15.0625901,0.0,0.0,16.92770826,15.63549349,14.84274341,17.53910639,15.25093683,0.0,0.0,15.70283568,17.04882312,
R1.72h.4H,72,R1,12.73072875,18.9054806,19.03441394,18.97003531,16.99103721,0.0,0.0,0.0,15.92772271,0.0,15.45910924,16.18489111,13.81114331,14.03634137,11.113347,0.0,17.74651098,17.60459693,0.0,18.46731694,16.13230577,16.50617751,0.0,17.76532821,0.0,8.062985934,0.0,0.0,0.0,13.75191081,0.0,0.0,0.0,0.0,0.0,0.0,13.3022437,16.95067616,0.0,0.0,17.74323199,15.6861797,13.06721275,15.79945286,0.0,19.16473639,18.87135909,14.69584153,14.30952232,0.0,17.88650614,0.0,0.0,16.52726103,15.93136607,14.70295697,0.0,20.04291314,19.2157048,0.0,0.0,0.0,0.0,0.0,18.53296127,0.0,14.95222924,19.65651053,15.77795954,15.82580906,16.65767631,16.06832258,13.84608487,15.87838493,18.40135235,16.66794167,0.0,14.09838345,18.96678466,25.21737142,0.0,0.0,0.0,0.0,13.8437523,0.0,17.92081654,17.88717317,15.85663704,14.33406079,17.6018509,15.06906652,18.42127088,0.0,14.64650314,16.75085363,
R1.72h.5A,72,R1,12.17642289,0.0,0.0,0.0,16.66094685,18.43328664,0.0,0.0,14.94954152,0.0,13.56640882,14.23483598,12.74332884,13.06912454,10.9681741,0.0,18.6114048,0.0,0.0,18.41886788,0.0,0.0,0.0,0.0,0.0,7.855796507,0.0,0.0,0.0,14.90639284,0.0,0.0,18.11906706,0.0,18.38599194,0.0,12.37811373,0.0,0.0,0.0,0.0,15.28286271,11.93787658,16.04747426,0.0,18.58802569,18.58944488,14.39240493,15.5493324,0.0,0.0,0.0,17.0660179,18.08227738,18.29223584,15.29773292,0.0,16.84634709,18.68768854,0.0,0.0,18.32954977,0.0,0.0,14.96338103,0.0,18.8601337,0.0,15.19238942,14.81786942,0.0,16.67579432,14.18194489,14.88519396,18.22345799,17.00138591,0.0,13.66269958,24.34056602,0.0,0.0,18.20261686,0.0,0.0,13.6950784,0.0,0.0,24.48983242,14.12239952,0.0,16.05491198,14.20057947,0.0,0.0,15.31392578,20.27210562,
R1.72h.5B,72,R1,12.03445025,0.0,0.0,18.75994558,18.13684157,18.55693245,0.0,0.0,15.28640428,0.0,13.56785435,14.18688965,12.68693055,12.48702397,10.38034065,17.38366736,16.62349332,0.0,0.0,16.83819423,18.44045792,16.42398813,17.27629202,0.0,19.65162782,7.905981872,0.0,0.0,0.0,14.09015039,0.0,0.0,16.63714216,0.0,16.97984693,0.0,12.18508581,24.01336673,0.0,0.0,0.0,14.70809655,11.49540751,14.92283614,0.0,0.0,19.08999582,13.9329133,14.37434803,0.0,15.9972672,0.0,18.31948252,16.81951432,14.8853687,15.54461416,0.0,17.99724795,18.43930148,0.0,0.0,24.09424349,0.0,0.0,19.72685174,0.0,16.82710223,0.0,15.53149844,14.67808163,0.0,15.70792142,14.3454507,15.5852045,17.3899243,17.19608354,0.0,13.94873013,0.0,0.0,0.0,18.95352082,0.0,0.0,14.30010686,0.0,0.0,16.71335021,13.9223437,24.45802165,0.0,14.27100013,0.0,0.0,14.18138555,18.18716151,
R1.72h.5C,72,R1,11.90773693,0.0,18.5221844,0.0,16.71379515,19.86259528,0.0,0.0,16.68321135,0.0,15.37602747,15.67922957,12.81056508,14.16708568,11.38106908,0.0,17.90467974,18.22720381,0.0,18.70228985,16.74336,0.0,15.56501831,0.0,0.0,9.091307269,0.0,18.66928256,18.11898389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.69320227,0.0,0.0,0.0,0.0,17.64718812,13.84514997,16.38271418,0.0,0.0,0.0,15.44122331,15.77946605,0.0,0.0,0.0,0.0,0.0,16.48348092,17.15581181,0.0,0.0,19.13014293,0.0,0.0,0.0,0.0,0.0,0.0,18.0639713,17.64637908,0.0,16.95302877,16.57091392,0.0,17.08541048,15.29251464,16.14881531,18.67794419,17.86361866,0.0,15.06187553,17.63986638,0.0,31.05940933,18.11230256,0.0,18.41506384,17.7717062,0.0,0.0,16.92729482,17.46551842,21.08514222,13.30251648,15.7792474,18.10830759,0.0,17.04833311,16.94489058,
R1.72h.5D,72,R1,11.46958636,19.95168053,17.43670625,17.31923151,15.05122553,0.0,0.0,0.0,14.04855774,0.0,13.67929654,13.78800129,13.21903542,12.2893366,10.51500162,0.0,18.60480579,0.0,0.0,17.9595661,15.32014437,17.31920243,14.389477,19.0612898,0.0,6.49382858,0.0,19.51546075,0.0,15.9972979,0.0,17.19059753,18.20103534,0.0,0.0,0.0,12.31666225,0.0,0.0,0.0,0.0,14.20831333,11.68834666,14.529575,0.0,0.0,18.57382808,13.85993148,13.83102152,0.0,17.91828862,0.0,17.56569509,0.0,15.91877847,14.7100278,0.0,17.72848273,19.07763753,0.0,0.0,18.81284145,0.0,0.0,14.65685299,0.0,14.92698026,18.39078294,15.89930686,14.59294415,15.67229593,16.23446008,13.28701491,14.83934376,17.88900382,16.76900361,0.0,13.47526568,17.38678316,0.0,17.30888229,0.0,0.0,0.0,14.2422571,0.0,0.0,16.51885529,15.49515672,16.39297629,17.09133719,14.39600323,0.0,0.0,13.9480285,15.85405636,
R1.72h.5E,72,R1,11.86414678,0.0,23.6515807,18.61029682,16.0466904,0.0,0.0,18.87340715,14.72827141,0.0,14.61681624,14.45464036,12.98089535,13.23493645,12.08688353,0.0,17.91054476,0.0,0.0,17.8618377,17.77922615,0.0,0.0,17.53760827,19.0214616,8.083876964,0.0,0.0,0.0,14.71624771,0.0,0.0,15.79710685,0.0,17.62216971,0.0,13.03747687,18.52543005,0.0,0.0,0.0,16.60073143,11.88870351,15.76312487,18.73835033,19.78708224,19.50181628,14.43325225,14.40943092,0.0,18.63612149,0.0,18.31063045,18.52925167,16.71096741,15.90948609,0.0,16.99762632,17.76808584,0.0,0.0,19.74548721,0.0,0.0,0.0,0.0,16.87199059,0.0,17.01614925,15.36970786,0.0,16.09087987,13.94436947,15.17443514,17.66242374,17.79398942,0.0,14.00096198,17.21203893,0.0,0.0,15.7948194,0.0,0.0,14.73322111,0.0,0.0,15.92973134,14.83926478,15.80275164,15.18699623,15.91133788,0.0,0.0,16.15398188,16.97758656,
R1.72h.5F,72,R1,12.26245986,22.04537254,18.98341023,17.76726128,17.1948713,0.0,19.75862427,19.88481378,15.00022191,0.0,15.24196,15.61457932,12.67644462,13.81146619,11.50434507,0.0,18.57809209,18.39264453,0.0,18.95146523,0.0,17.11398903,18.29180915,0.0,0.0,7.856479113,0.0,0.0,0.0,0.0,0.0,0.0,17.94920766,0.0,0.0,0.0,13.23709899,0.0,0.0,0.0,0.0,15.58802307,12.53026905,15.18480764,0.0,21.28065751,0.0,15.22575688,14.23039407,0.0,25.5009685,0.0,0.0,0.0,16.60161347,15.68003747,0.0,20.07192429,18.21145095,0.0,0.0,19.36638933,0.0,0.0,15.4167801,0.0,16.31175077,0.0,15.6679382,15.47898238,0.0,16.58014669,15.11890315,16.41054454,19.82663633,19.05724432,0.0,14.67171075,0.0,0.0,0.0,16.57134964,0.0,0.0,14.57791085,0.0,0.0,16.95185531,0.0,15.57752093,14.33119403,15.83746232,0.0,0.0,15.30911803,17.78528662,
R1.72h.5G,72,R1,11.05647082,19.13585082,0.0,0.0,18.22666637,0.0,0.0,0.0,15.48604162,0.0,15.15221129,15.48722557,14.86460669,14.15820168,13.08201349,0.0,18.22965235,0.0,0.0,18.9527062,16.75181288,15.93354315,0.0,0.0,0.0,7.928237498,0.0,0.0,0.0,0.0,0.0,0.0,18.65636231,0.0,0.0,0.0,14.20311472,19.7751436,18.63242364,0.0,0.0,15.38319265,12.90277568,15.22349492,0.0,19.920544,0.0,15.28103387,15.42855724,0.0,17.1088713,0.0,0.0,0.0,17.37441216,14.85719957,0.0,20.53872378,18.34113838,0.0,19.92937163,19.2046023,0.0,0.0,19.41769516,0.0,16.02188994,0.0,18.6533857,16.59475455,0.0,18.17620925,14.33411098,17.63980988,19.11435011,0.0,0.0,14.44237612,18.79090077,0.0,0.0,17.91384736,0.0,0.0,15.50427264,0.0,0.0,16.675853,0.0,14.52626355,16.44224926,15.70753231,0.0,0.0,16.65787276,16.52120063,
R1.72h.5H,72,R1,11.77153313,0.0,0.0,0.0,17.64860518,18.61767324,0.0,16.64129888,15.88029586,0.0,13.52685615,14.37793347,12.90049509,12.70127202,10.65798355,0.0,16.58692733,0.0,0.0,17.02221456,16.88578649,15.52307338,17.35622651,17.87433642,0.0,7.9304835,0.0,0.0,0.0,0.0,0.0,18.80752755,16.86055202,0.0,18.77214218,0.0,12.45759248,18.11010143,19.55116004,0.0,16.70593582,14.61083084,11.43067583,14.7517345,0.0,0.0,18.46135609,13.9092093,13.92684597,0.0,18.13101115,0.0,18.50700019,0.0,14.6441075,15.42150511,0.0,16.64977663,17.21323054,0.0,0.0,17.67815455,0.0,0.0,0.0,0.0,16.90303125,18.15141978,15.64813063,15.99639544,18.00489689,15.65366704,13.44329974,13.80076457,16.69525319,15.85680237,0.0,14.12401015,0.0,0.0,0.0,18.20884692,0.0,0.0,13.20296984,0.0,0.0,15.25714824,13.68359444,13.47716043,14.48769542,14.76397578,0.0,0.0,15.23203243,15.55823826,
R1.72h.6A,72,R1,10.62188856,0.0,0.0,17.94307351,16.83959415,0.0,20.50017994,16.83517767,15.64287775,0.0,13.25087022,14.82921043,13.47925639,14.45319079,13.43248652,0.0,17.38181131,18.3294099,0.0,16.93275678,0.0,0.0,0.0,0.0,0.0,8.149262591,0.0,0.0,0.0,0.0,0.0,0.0,16.74060011,0.0,0.0,0.0,13.69254692,0.0,21.25758464,0.0,0.0,17.93368026,12.34614246,16.04805502,0.0,18.41818313,18.16133471,14.75745538,14.6301966,0.0,16.32530287,0.0,0.0,0.0,17.00163392,17.46706098,0.0,17.97766606,19.57880835,0.0,0.0,22.46200871,0.0,0.0,18.44768717,0.0,24.94264864,0.0,16.70819394,0.0,0.0,0.0,14.44741591,16.26666719,17.48530642,18.11677958,0.0,14.7988848,18.60261405,0.0,21.24272908,18.04616048,0.0,0.0,14.9073904,0.0,17.6180994,23.39060359,15.18739429,0.0,10.73557645,16.1356147,0.0,0.0,15.00965392,19.42896865,
